customer_id,age,gender,education_level,marital_status,employment_status,annual_income_INR,credit_score,loan_amount_INR,loan_term_months,interest_rate_percent,existing_loans_count,num_dependents,loan_purpose,state,debt_to_income_ratio,is_default
2766,49,Female,Bachelor,Single,Part-time,530005.98,307,188462.87,60,13.13,0,0,Business,Karnataka,0.36,1
2767,53,Male,Master,Divorced,Self-employed,265605.51,386,161252.72,36,12.46,3,3,Education,Telangana,0.61,1
2768,30,Female,PhD,Divorced,Full-time,505461.54,585,23334.78,36,7.02,1,3,Education,Bihar,0.05,0
2769,70,Female,Bachelor,Divorced,Full-time,385968.31,698,374754.65,12,8.08,2,3,Home Improvement,Karnataka,0.97,0
2770,60,Male,High School,Single,Full-time,653427.26,373,319755.04,12,17.6,0,3,Car,Rajasthan,0.49,1
2771,41,Female,High School,Married,Full-time,663767.48,738,100430.25,12,15.75,0,0,Education,Maharashtra,0.15,0
2772,48,Male,Master,Widowed,Part-time,268245.07,422,50254.36,12,14.39,0,2,Home Improvement,Bihar,0.19,0
2773,31,Male,High School,Married,Part-time,751802.59,676,190292.33,48,21.07,1,3,Car,Bihar,0.25,0
2774,54,Female,High School,Married,Full-time,377562.74,442,344732.1,36,15.57,2,1,Car,Rajasthan,0.91,0
2775,28,Male,Master,Divorced,Full-time,911836.46,457,197291.6,24,13.54,3,2,Education,Telangana,0.22,1
2776,42,Female,Bachelor,Married,Full-time,590244.75,729,229288.34,36,9.74,3,0,Car,Maharashtra,0.39,0
2777,28,Male,PhD,Married,Part-time,350721.3,747,349058.62,36,20.95,2,4,Education,Maharashtra,1,0
2778,69,Female,Bachelor,Married,Full-time,371602.79,709,151173.19,36,16.8,3,0,Education,Karnataka,0.41,0
2779,35,Female,High School,Divorced,Unemployed,669619.06,670,181788.37,12,8.57,0,4,Debt Consolidation,Uttar Pradesh,0.27,0
2780,37,Female,PhD,Single,Unemployed,521740.02,408,271958.58,12,18.03,2,1,Business,Bihar,0.52,0
2781,43,Male,High School,Married,Full-time,580669.22,335,221980.8,48,14.23,1,4,Business,Uttar Pradesh,0.38,0
2782,44,Male,Bachelor,Married,Full-time,922556.05,389,162280.71,36,20.79,2,3,Debt Consolidation,Maharashtra,0.18,1
2783,65,Female,Bachelor,Married,Full-time,460151.19,714,320724.95,60,22.62,0,2,Education,Bihar,0.7,0
2784,39,Male,High School,Married,Part-time,611992.57,595,301783.74,48,17.21,2,2,Home Improvement,Bihar,0.49,0
2785,25,Female,Bachelor,Divorced,Full-time,883968.9,345,333217.74,12,19.44,1,3,Car,West Bengal,0.38,1
2786,52,Female,High School,Divorced,Full-time,654102.7,787,234669.78,36,7.96,1,2,Debt Consolidation,West Bengal,0.36,0
2787,64,Male,Bachelor,Single,Self-employed,278679.45,469,73911.27,12,16.52,2,0,Debt Consolidation,Maharashtra,0.27,0
2788,21,Female,Bachelor,Married,Self-employed,701077.8,445,251075.47,24,19.84,2,3,Debt Consolidation,Uttar Pradesh,0.36,0
2789,43,Male,Master,Single,Full-time,367399.43,719,132820.25,12,15.44,3,3,Debt Consolidation,Uttar Pradesh,0.36,0
2790,57,Female,Master,Single,Full-time,881361.51,872,47307.57,12,17.09,3,2,Business,Bihar,0.05,0
2791,28,Male,High School,Married,Full-time,435426.48,302,222528.65,48,22.28,0,4,Education,Telangana,0.51,0
2792,33,Female,Bachelor,Divorced,Full-time,1193901.9,893,260176.27,24,10.37,3,1,Debt Consolidation,Bihar,0.22,0
2793,28,Female,Bachelor,Divorced,Part-time,893475.2,562,409827.77,60,8.67,0,4,Debt Consolidation,Karnataka,0.46,0
2794,43,Male,High School,Single,Full-time,440677.49,620,129439.54,60,18.74,0,0,Debt Consolidation,Uttar Pradesh,0.29,1
2795,63,Female,Master,Single,Unemployed,604002.76,875,317705.3,60,20.99,2,3,Home Improvement,Tamil Nadu,0.53,0
2796,21,Female,Master,Married,Unemployed,750728.86,545,90108.26,36,21.46,3,3,Home Improvement,Bihar,0.12,0
2797,65,Male,High School,Married,Part-time,756732.09,888,377011.17,60,17.91,1,0,Car,Karnataka,0.5,0
2798,44,Female,Bachelor,Single,Full-time,688467.25,776,179935.42,36,21.16,1,1,Education,Uttar Pradesh,0.26,0
2799,55,Male,High School,Divorced,Full-time,850431.81,558,216516.88,12,18.91,2,3,Debt Consolidation,Maharashtra,0.25,0
2800,44,Female,Bachelor,Divorced,Full-time,575406.21,392,217798.09,60,8.49,1,4,Car,Rajasthan,0.38,1
2801,37,Male,High School,Married,Full-time,526656.47,832,325895.89,48,19.95,1,0,Car,West Bengal,0.62,0
2802,25,Female,PhD,Divorced,Unemployed,530627.2,873,104952.66,24,10.05,2,3,Education,West Bengal,0.2,0
2803,40,Female,Master,Single,Full-time,771674.65,638,232259.48,24,11.02,1,4,Home Improvement,Maharashtra,0.3,1
2804,41,Female,Bachelor,Married,Part-time,673036.21,559,185868.56,12,13.71,2,0,Education,West Bengal,0.28,1
2805,60,Male,Bachelor,Married,Full-time,658256.73,536,469804.79,24,12.35,0,0,Car,Gujarat,0.71,0
2806,51,Male,PhD,Single,Self-employed,759046.85,440,141502.16,24,12.47,3,0,Education,Bihar,0.19,1
2807,66,Male,Bachelor,Divorced,Part-time,189789.52,779,-8206.41,12,9.88,1,1,Home Improvement,Maharashtra,-0.04,0
2808,56,Male,High School,Married,Part-time,662013.76,878,419459.54,12,12,2,0,Car,Bihar,0.63,0
2809,31,Female,Bachelor,Married,Full-time,643713.78,649,299133.91,12,7.33,1,2,Education,West Bengal,0.46,0
2810,35,Female,Master,Single,Self-employed,933761.62,869,171262.51,48,15.04,3,2,Debt Consolidation,Tamil Nadu,0.18,0
2811,39,Male,Bachelor,Single,Full-time,294282.4,429,246778.96,12,20.07,1,0,Debt Consolidation,Telangana,0.84,0
2812,27,Male,Bachelor,Single,Full-time,911437.33,836,169900.6,12,21.66,0,3,Education,West Bengal,0.19,0
2813,48,Male,Master,Married,Full-time,615081.83,310,54300.23,12,20.95,2,2,Education,Tamil Nadu,0.09,0
2814,63,Female,Master,Married,Self-employed,697797.91,556,233572.54,60,14.08,3,4,Home Improvement,Rajasthan,0.33,1
2815,25,Male,PhD,Single,Part-time,935183.76,668,232856.47,60,19.42,0,4,Car,West Bengal,0.25,0
2816,25,Male,High School,Married,Unemployed,712152.25,693,283934.7,48,11.89,1,3,Education,Telangana,0.4,0
2817,50,Female,Bachelor,Married,Full-time,680073.66,892,152700.45,48,7.94,1,4,Car,Telangana,0.22,0
2818,52,Female,Master,Married,Self-employed,648458.24,718,172527.29,24,18.49,1,3,Debt Consolidation,West Bengal,0.27,0
2819,28,Male,Master,Married,Unemployed,503304.37,318,212343.35,60,18.03,3,4,Car,Uttar Pradesh,0.42,0
2820,30,Female,Bachelor,Divorced,Part-time,594302.18,409,151915.3,48,20.63,2,0,Business,Maharashtra,0.26,0
2821,58,Male,High School,Married,Unemployed,456897.45,736,363676.31,48,17.47,3,4,Home Improvement,West Bengal,0.8,0
2822,67,Female,Master,Married,Part-time,591086.62,804,334912.26,24,9.67,0,0,Home Improvement,Delhi,0.57,1
2823,52,Male,Master,Single,Part-time,132813.86,333,198411.51,12,21.5,2,4,Car,Maharashtra,1.49,0
2824,68,Male,High School,Single,Self-employed,685807.91,587,303458.36,36,17.66,3,4,Home Improvement,Uttar Pradesh,0.44,0
2825,48,Male,Bachelor,Single,Full-time,575652.55,554,126171.31,24,20.73,1,4,Car,Maharashtra,0.22,1
2826,37,Male,High School,Married,Full-time,532759.25,433,203864.8,36,20.16,0,0,Car,Gujarat,0.38,0
2827,51,Female,Bachelor,Single,Full-time,643951.62,798,396357.8,24,12.06,1,4,Debt Consolidation,West Bengal,0.62,0
2828,28,Female,High School,Single,Full-time,313287.22,696,314587.42,24,8.27,3,4,Car,Bihar,1,0
2829,60,Female,Bachelor,Married,Full-time,985854,786,278908.22,12,10,0,1,Home Improvement,Delhi,0.28,0
2830,45,Female,Bachelor,Single,Full-time,579446.51,897,214145.24,48,8.58,2,0,Business,Uttar Pradesh,0.37,0
2831,29,Male,Bachelor,Single,Full-time,570831.11,886,245806.22,60,11.14,2,2,Education,Telangana,0.43,0
2832,22,Male,Bachelor,Single,Full-time,406920.76,512,103161.19,24,14.81,3,3,Home Improvement,Bihar,0.25,0
2833,35,Female,Master,Married,Full-time,604789.28,649,217661.27,12,22.42,3,1,Business,Bihar,0.36,0
2834,70,Female,High School,Single,Full-time,877391.98,318,287603.11,36,21.82,2,4,Home Improvement,Gujarat,0.33,1
2835,23,Female,High School,Married,Self-employed,807183.24,418,247357.86,48,19.22,2,2,Business,Telangana,0.31,0
2836,69,Female,Master,Married,Full-time,770887.55,601,247358.52,24,7.41,3,2,Home Improvement,Gujarat,0.32,0
2837,56,Female,High School,Married,Full-time,709279.79,584,184560.33,36,12.8,2,4,Education,Uttar Pradesh,0.26,1
2838,24,Male,PhD,Married,Unemployed,528291.49,526,159225.24,24,18.6,0,4,Debt Consolidation,Rajasthan,0.3,1
2839,34,Male,Master,Divorced,Full-time,309967.37,806,150077.48,60,9.19,3,1,Debt Consolidation,Uttar Pradesh,0.48,1
2840,61,Male,Bachelor,Single,Full-time,559792.25,800,224811.99,60,20.62,0,0,Education,Uttar Pradesh,0.4,0
2841,61,Female,PhD,Single,Unemployed,552825.71,511,323424.36,48,22.55,1,1,Home Improvement,Bihar,0.59,0
2842,45,Female,High School,Single,Full-time,809758.89,655,164146.63,36,13.02,0,0,Business,Bihar,0.2,0
2843,70,Female,Bachelor,Single,Full-time,661878.09,786,254076.12,60,19,3,2,Car,Uttar Pradesh,0.38,0
2844,30,Female,Bachelor,Single,Part-time,922462.31,620,251547.94,12,9.52,1,3,Home Improvement,Bihar,0.27,0
2845,41,Male,Bachelor,Single,Self-employed,839497.71,522,343012.99,48,18.74,2,4,Education,Uttar Pradesh,0.41,1
2846,56,Male,PhD,Married,Unemployed,508700.88,862,251338.19,24,7.36,0,1,Debt Consolidation,Uttar Pradesh,0.49,0
2847,32,Female,High School,Married,Self-employed,240974.16,490,101215.06,36,9.56,0,2,Debt Consolidation,Rajasthan,0.42,0
2848,47,Male,Bachelor,Single,Full-time,877115.05,799,462487.72,36,19.07,3,1,Home Improvement,Bihar,0.53,0
2849,60,Male,Bachelor,Married,Full-time,871877.04,794,347169.07,12,19.1,2,0,Business,Uttar Pradesh,0.4,0
2850,22,Female,Bachelor,Single,Full-time,326757.68,536,298319.09,60,17.9,3,4,Education,Bihar,0.91,0
2851,33,Female,High School,Single,Full-time,901848,321,192450.32,36,15.12,2,0,Education,Uttar Pradesh,0.21,0
2852,52,Female,Bachelor,Married,Full-time,676423.43,626,218107,12,18.47,3,0,Business,Bihar,0.32,0
2853,51,Female,Master,Single,Full-time,632137.1,844,107761.22,12,20.15,2,0,Business,Bihar,0.17,0
2854,36,Female,High School,Single,Full-time,922956.65,426,216626.67,24,23.43,1,2,Home Improvement,Bihar,0.23,0
2855,52,Female,Master,Married,Full-time,868937.03,664,267569.65,12,22.11,3,4,Home Improvement,Bihar,0.31,0
2856,52,Male,Bachelor,Divorced,Self-employed,730266.19,343,247478.99,48,20.51,1,3,Debt Consolidation,Karnataka,0.34,0
2857,54,Male,Master,Married,Part-time,694643.41,818,425255.68,36,18.81,3,1,Debt Consolidation,Uttar Pradesh,0.61,0
2858,31,Female,Master,Single,Full-time,723278.86,427,317098.67,48,16.76,3,0,Business,Rajasthan,0.44,0
2859,30,Male,High School,Divorced,Part-time,519988.51,429,347360.27,12,9.05,3,4,Car,Rajasthan,0.67,1
2860,35,Female,Bachelor,Married,Full-time,588979.71,828,304016.57,12,9.81,0,1,Car,Bihar,0.52,0
2861,37,Female,Master,Married,Full-time,419536.57,620,266263.9,48,20.94,3,4,Car,Maharashtra,0.63,0
2862,60,Female,Bachelor,Divorced,Part-time,533392.04,485,295481.35,24,20.66,2,1,Education,Bihar,0.55,0
2863,38,Female,PhD,Married,Unemployed,526673.22,647,51587.49,12,17.45,0,4,Home Improvement,Bihar,0.1,0
2864,29,Male,Bachelor,Single,Unemployed,472938.93,780,223963.08,48,14.46,2,3,Business,Maharashtra,0.47,0
2865,45,Female,High School,Married,Full-time,627349.3,886,110223.07,48,7.44,2,4,Debt Consolidation,Gujarat,0.18,0
2866,60,Male,Bachelor,Married,Full-time,535203.83,660,132005.19,36,12.56,2,4,Car,Delhi,0.25,0
2867,34,Female,PhD,Married,Self-employed,700446.94,586,369362.28,24,14.15,2,0,Debt Consolidation,Bihar,0.53,0
2868,45,Female,Bachelor,Married,Full-time,275535.88,481,142345.8,60,15.26,2,0,Home Improvement,Maharashtra,0.52,0
2869,70,Female,Master,Divorced,Part-time,577329.04,750,117634.33,48,22.8,1,0,Business,Karnataka,0.2,0
2870,42,Male,Master,Divorced,Full-time,626310.33,396,288957.96,36,8.85,0,4,Car,Maharashtra,0.46,1
2871,50,Female,Bachelor,Divorced,Full-time,537874.15,862,243132.08,60,15.82,2,3,Car,Maharashtra,0.45,0
2872,40,Female,High School,Divorced,Full-time,565521.46,613,294626.45,36,13.25,1,1,Business,Rajasthan,0.52,1
2873,41,Female,Master,Divorced,Unemployed,282950.8,845,425590.54,36,23.83,1,0,Debt Consolidation,Bihar,1.5,1
2874,64,Male,Bachelor,Single,Full-time,671295.42,320,307275.87,24,21.65,2,2,Home Improvement,West Bengal,0.46,1
2875,52,Male,Master,Single,Self-employed,729521.2,875,94939.01,12,14.46,3,4,Home Improvement,Tamil Nadu,0.13,0
2876,66,Male,Bachelor,Married,Full-time,698707.46,796,343289.72,24,23.99,2,3,Home Improvement,Uttar Pradesh,0.49,0
2877,69,Female,Bachelor,Divorced,Full-time,807745.41,702,228007.6,60,15.74,1,3,Debt Consolidation,Uttar Pradesh,0.28,0
2878,41,Male,Master,Married,Full-time,640305.92,423,266794.52,24,9.84,2,0,Debt Consolidation,West Bengal,0.42,0
2879,55,Female,Bachelor,Married,Self-employed,695736.24,418,84658.94,12,16.45,1,0,Car,Uttar Pradesh,0.12,0
2880,52,Male,Bachelor,Single,Part-time,631218.15,889,300325.15,24,10.85,2,2,Debt Consolidation,Telangana,0.48,0
2881,50,Male,Bachelor,Single,Full-time,737510.14,776,119852.53,24,17.82,1,2,Education,Uttar Pradesh,0.16,0
2882,59,Female,Bachelor,Married,Self-employed,284554.07,402,303424.93,24,22.94,2,0,Business,Telangana,1.07,0
2883,69,Male,Bachelor,Single,Part-time,421283.81,632,177713.52,48,20.37,3,1,Debt Consolidation,Gujarat,0.42,0
2884,32,Female,Master,Single,Full-time,917379.93,758,322216.44,48,11.64,3,0,Home Improvement,Maharashtra,0.35,0
2885,61,Female,Bachelor,Single,Full-time,107912.84,429,120494.49,24,12.05,1,0,Debt Consolidation,Bihar,1.12,1
2886,67,Male,Bachelor,Single,Full-time,571964.41,433,93923.18,12,8.18,3,3,Car,Karnataka,0.16,1
2887,38,Female,Bachelor,Married,Full-time,834454.99,456,195861.18,12,11.86,3,0,Business,West Bengal,0.23,0
2888,41,Female,High School,Single,Full-time,581347.87,724,276631.97,12,8.57,0,0,Business,Bihar,0.48,0
2889,33,Male,High School,Married,Full-time,518997.79,734,135484.22,12,15.49,2,0,Home Improvement,Delhi,0.26,0
2890,41,Male,PhD,Single,Part-time,625884.34,688,270383.07,36,19.04,2,1,Business,Maharashtra,0.43,0
2891,28,Female,Master,Divorced,Full-time,529375.96,617,337440.62,24,19.77,3,3,Education,West Bengal,0.64,0
2892,66,Male,Bachelor,Single,Part-time,606169.9,804,117639.4,24,8.01,3,4,Business,Tamil Nadu,0.19,0
2893,60,Female,Bachelor,Married,Unemployed,463323.79,489,270537.4,36,12.78,1,4,Home Improvement,Rajasthan,0.58,1
2894,66,Female,High School,Married,Self-employed,821734.88,710,303978.4,12,11.9,2,4,Business,Bihar,0.37,0
2895,27,Male,Bachelor,Single,Full-time,884652.98,351,230712.11,60,8.77,0,4,Debt Consolidation,West Bengal,0.26,0
2896,43,Male,Bachelor,Divorced,Self-employed,573321.94,860,241751.62,60,13.16,0,3,Car,Telangana,0.42,0
2897,64,Male,Bachelor,Married,Part-time,322702.12,745,109110.45,36,12.09,3,0,Debt Consolidation,Telangana,0.34,0
2898,52,Male,Bachelor,Married,Full-time,495231.37,743,293745.6,60,17.79,1,4,Education,Bihar,0.59,0
2899,31,Female,High School,Single,Part-time,563202.27,681,256121.31,48,22.02,1,0,Education,Telangana,0.45,0
2900,42,Female,High School,Divorced,Full-time,701107.78,673,265066.65,24,14.73,2,4,Car,Bihar,0.38,0
2901,42,Male,PhD,Married,Full-time,398397.36,865,456467.47,60,19.69,3,1,Car,West Bengal,1.15,1
2902,63,Male,Bachelor,Single,Part-time,446167.54,674,229333.44,48,9.48,3,0,Car,Maharashtra,0.51,0
2903,45,Female,Bachelor,Single,Self-employed,702135.23,688,282265.41,24,22.21,1,3,Car,Uttar Pradesh,0.4,0
2904,42,Female,High School,Divorced,Part-time,787781.77,778,378811.21,48,9.59,0,1,Business,Bihar,0.48,0
2905,48,Female,High School,Married,Full-time,475681.19,703,245170.6,24,10.27,0,1,Debt Consolidation,Karnataka,0.52,1
2906,49,Female,Master,Married,Self-employed,333356.59,892,178342.26,24,8.81,2,3,Education,Bihar,0.53,0
2907,33,Male,Bachelor,Married,Full-time,1256823.64,767,289837.84,60,12.26,3,1,Business,Gujarat,0.23,0
2908,38,Female,Bachelor,Married,Self-employed,756660.85,896,181499.27,36,16.39,3,0,Car,Bihar,0.24,0
2909,22,Female,High School,Single,Full-time,546599.25,804,369934.02,60,23.8,0,2,Home Improvement,Bihar,0.68,0
2910,49,Male,Master,Single,Part-time,773806.26,382,301471.92,12,20.49,3,2,Home Improvement,Telangana,0.39,1
2911,41,Female,High School,Married,Part-time,575108.67,618,163893.87,48,13.47,3,4,Debt Consolidation,Bihar,0.28,0
2912,35,Female,High School,Widowed,Full-time,773431.38,366,125282.2,12,16.79,1,4,Education,Bihar,0.16,1
2913,47,Male,Bachelor,Single,Full-time,631878.64,713,265634.87,24,17.6,2,0,Education,Uttar Pradesh,0.42,0
2914,70,Male,High School,Married,Part-time,618254.38,752,275549.83,60,20.99,2,3,Debt Consolidation,Bihar,0.45,0
2915,51,Male,High School,Married,Full-time,577283.63,497,125525.02,12,19.52,2,0,Car,Maharashtra,0.22,0
2916,35,Female,Bachelor,Married,Full-time,310523.73,558,328574.4,12,16.68,1,4,Car,Bihar,1.06,0
2917,43,Female,Bachelor,Divorced,Full-time,987618.98,597,316525.06,12,18.38,2,1,Education,Uttar Pradesh,0.32,0
2918,44,Male,Master,Married,Full-time,411693.22,579,284156.28,24,19.68,2,0,Education,West Bengal,0.69,0
2919,64,Male,Bachelor,Single,Full-time,327995.28,599,325780.79,24,9.26,0,0,Education,Bihar,0.99,1
2920,33,Female,High School,Widowed,Full-time,557428.02,428,151028.64,24,10.41,0,3,Car,Rajasthan,0.27,1
2921,42,Male,High School,Married,Part-time,407705.64,797,156856.47,12,18.71,2,4,Home Improvement,West Bengal,0.38,0
2922,63,Male,PhD,Divorced,Full-time,589657.44,737,224027.09,48,21.46,1,0,Debt Consolidation,Karnataka,0.38,0
2923,57,Male,Bachelor,Married,Unemployed,737552.77,591,186555.74,60,13.96,1,1,Debt Consolidation,Bihar,0.25,0
2924,53,Female,Master,Divorced,Part-time,799060.58,506,300216.03,60,23.66,1,1,Business,Uttar Pradesh,0.38,0
2925,23,Female,High School,Single,Full-time,762946.14,593,330551.64,24,10.67,3,2,Business,Maharashtra,0.43,0
2926,39,Female,Bachelor,Single,Full-time,538873.59,328,179651.28,12,14.08,3,4,Home Improvement,Gujarat,0.33,0
2927,43,Female,High School,Divorced,Part-time,609918.37,478,163219.6,48,13.43,1,1,Education,Uttar Pradesh,0.27,1
2928,49,Female,Bachelor,Single,Full-time,681575.81,340,335479.79,36,22.82,0,3,Home Improvement,Rajasthan,0.49,1
2929,50,Female,PhD,Single,Full-time,248442.52,769,151801.04,24,11.85,3,4,Business,Tamil Nadu,0.61,0
2930,59,Male,PhD,Married,Part-time,714116.94,491,221444.31,36,15,1,1,Business,Uttar Pradesh,0.31,0
2931,64,Female,Bachelor,Divorced,Full-time,308540.14,643,149011.95,60,10.18,3,0,Debt Consolidation,Bihar,0.48,0
2932,67,Female,Bachelor,Single,Full-time,1008069.32,577,190814.14,60,15.86,3,4,Home Improvement,Bihar,0.19,0
2933,45,Male,PhD,Divorced,Part-time,519096.98,654,99361.96,48,21.58,3,1,Car,Bihar,0.19,0
2934,57,Female,Bachelor,Married,Full-time,563024.96,828,378217.52,48,12.17,3,0,Business,Bihar,0.67,0
2935,67,Female,High School,Married,Full-time,446058.58,385,351230.88,36,20.78,1,2,Debt Consolidation,Karnataka,0.79,1
2936,28,Male,Bachelor,Divorced,Full-time,474005.99,616,169296.31,60,22.49,3,4,Education,West Bengal,0.36,1
2937,62,Male,High School,Married,Full-time,1054818.71,636,296305.98,48,8.24,2,4,Home Improvement,Bihar,0.28,0
2938,36,Male,Bachelor,Single,Unemployed,788073.94,444,106428.2,48,19.86,1,1,Business,Delhi,0.14,0
2939,28,Female,Bachelor,Single,Full-time,290159.51,614,312175.81,60,11.34,1,2,Car,Maharashtra,1.08,1
2940,21,Male,Bachelor,Married,Part-time,900842.58,524,161597.49,60,9.98,1,3,Business,Uttar Pradesh,0.18,0
2941,64,Female,Bachelor,Married,Full-time,838648.46,722,371757.63,12,17.22,3,1,Car,Uttar Pradesh,0.44,0
2942,25,Female,High School,Divorced,Full-time,543757.51,353,301096.15,48,19,1,1,Home Improvement,Maharashtra,0.55,1
2943,23,Female,Bachelor,Married,Part-time,661339.39,367,213445.04,36,13.71,0,3,Car,Uttar Pradesh,0.32,0
2944,21,Female,Master,Married,Full-time,597011.18,633,209180.33,24,7.67,2,3,Car,Bihar,0.35,0
2945,24,Male,Bachelor,Married,Unemployed,994515.98,376,264448.57,24,22.45,0,3,Debt Consolidation,Delhi,0.27,1
2946,60,Male,Bachelor,Single,Full-time,440741.96,838,157607.89,60,19.42,2,3,Home Improvement,Gujarat,0.36,0
2947,55,Female,PhD,Single,Full-time,629202.12,454,362490.94,36,11.62,2,3,Business,West Bengal,0.58,1
2948,52,Male,PhD,Divorced,Part-time,514370.93,371,280598.26,12,15.45,3,0,Education,Bihar,0.55,0
2949,62,Female,High School,Single,Self-employed,313391.92,800,346436.27,48,7.47,2,0,Home Improvement,Telangana,1.11,0
2950,54,Female,High School,Single,Full-time,1038327.65,746,5038.01,12,12.77,2,3,Home Improvement,Karnataka,0,0
2951,63,Female,Master,Married,Unemployed,363686.68,858,251607.89,36,15.88,0,2,Education,Karnataka,0.69,0
2952,45,Male,Master,Married,Full-time,644025.84,658,274806.46,12,15.79,2,2,Business,Gujarat,0.43,0
2953,30,Female,PhD,Divorced,Full-time,251859.88,576,249654.04,60,10.54,1,3,Debt Consolidation,Maharashtra,0.99,0
2954,41,Female,Master,Single,Self-employed,520185.89,612,252250.22,24,20.2,1,0,Business,Uttar Pradesh,0.48,0
2955,66,Male,Bachelor,Single,Full-time,684393.76,404,217886.75,60,12.08,2,2,Education,Uttar Pradesh,0.32,1
2956,59,Male,Bachelor,Single,Full-time,435053.2,394,475736.83,48,16.87,1,0,Business,Tamil Nadu,1.09,0
